id;municipio;poblacion_total;poblacion_mayores;proporcion_mayores
37073;Calzada de Valdunciel;699;157;22.46
23902;Bedmar y Garcíez;2578;579;22.46
6154;Villanueva del Fresno;3241;728;22.46
47144;San Martín de Valvení;89;20;22.47
42017;Almajano;178;40;22.47
4041;Enix;583;131;22.47
29903;Montecorto;592;133;22.47
18067;Diezma;801;180;22.47
23094;Vilches;4201;944;22.47
13020;Argamasilla de Calatrava;5767;1296;22.47
31158;Lónguida/Longida;307;69;22.48
9177;Ibeas de Juarros;1410;317;22.48
18182;Ugíjar;2553;574;22.48
37138;Fuenterroble de Salvatierra;249;56;22.49
48025;Zeberio;1085;244;22.49
26099;Murillo de Río Leza;1663;374;22.49
38014;Fuencaliente de la Palma;1836;413;22.49
20034;Eskoriatza;4166;937;22.49
5241;Tiemblo, El;4450;1001;22.49
39012;Cabezón de la Sal;8182;1840;22.49
50060;Bulbuente;240;54;22.5
9085;Castrillo de la Vega;609;137;22.5
17210;Ventalló;902;203;22.51
29100;Yunquera;2825;636;22.51
45087;Madridejos;10024;2256;22.51
50297;Zaragoza;673010;151470;22.51
40095;Gomezserracín;626;141;22.52
8199;Sant Bartomeu del Grau;937;211;22.52
29010;Almargen;1923;433;22.52
10121;Miajadas;9188;2069;22.52
6126;Solana de los Barros;2512;566;22.53
39056;Puente Viesgo;2854;643;22.53
47026;Bustillo de Chaves;71;16;22.54
21036;Granada de Río-Tinto, La;244;55;22.54
46124;Fontanars dels Alforins;945;213;22.54
3051;Camp de Mirra, el/Campo de Mirra;439;99;22.55
50262;Torres de Berrellén;1490;336;22.55
22254;Zaidín;1774;400;22.55
17043;Queralbs;195;44;22.56
1031;Laguardia;1476;333;22.56
43074;Llorenç del Penedès;2367;534;22.56
39069;San Felices de Buelna;2380;537;22.56
3083;Xixona/Jijona;6932;1564;22.56
36026;Marín;24034;5421;22.56
38029;Puntagorda;2348;530;22.57
48060;Markina-Xemein;5005;1130;22.58
8003;Alella;9988;2255;22.58
48019;Berriz;4494;1015;22.59
20056;Mutriku;5272;1191;22.59
38018;Guancha, La;5503;1243;22.59
28092;Móstoles;208761;47159;22.59
8116;Masies de Roda, Les;739;167;22.6
21017;Calañas;2752;622;22.6
46179;Navarrés;3040;687;22.6
6050;Fregenal de la Sierra;4716;1066;22.6
28074;Leganés;189891;42910;22.6
31174;Morentin;115;26;22.61
9141;Fuentespina;796;180;22.61
19152;Illana;889;201;22.61
43055;Falset;2813;636;22.61
36006;Cambados;13557;3065;22.61
13018;Arenas de San Juan;1021;231;22.62
25135;Miralcamp;1357;307;22.62
3101;Pedreguer;8462;1915;22.63
22133;Labuerda;159;36;22.64
26119;Préjano;212;48;22.64
3075;Castell de Guadalest, el;265;60;22.64
6902;Pueblonuevo del Guadiana;1935;438;22.64
50903;Villamayor de Gállego;2844;644;22.64
14040;Montalbán de Córdoba;4448;1007;22.64
8040;Canet de Mar;14790;3348;22.64
48072;Otxandio;1320;299;22.65
45160;Segurilla;1395;316;22.65
17136;Pontós;278;63;22.66
28063;Gargantilla del Lozoya y Pinilla de Buitrago;384;87;22.66
29024;Benalauría;459;104;22.66
36029;Moaña;19199;4351;22.66
8163;Pineda de Mar;28152;6378;22.66
8139;Mura;225;51;22.67
38003;Alajeró;2047;464;22.67
18136;Montejícar;2037;462;22.68
48903;Loiu;2271;515;22.68
25234;Tremp;5921;1343;22.68
9362;Sarracín;260;59;22.69
12029;Benlloc;1110;252;22.7
20013;Aretxabaleta;7034;1597;22.7
20079;Zarautz;22691;5151;22.7
18065;Dehesas Viejas;643;146;22.71
7025;Fornalutx;709;161;22.71
22172;Peñalba;731;166;22.71
18004;Albondón;744;169;22.72
29095;Villanueva de Algaidas;4062;923;22.72
44032;Bádenas;22;5;22.73
26048;Cidamón;22;5;22.73
8080;Fígols;44;10;22.73
37038;Babilafuente;924;210;22.73
6145;Valverde de Mérida;1012;230;22.73
31066;Cárcar;1135;258;22.73
48024;Zeanuri;1245;283;22.73
6004;Alange;1817;413;22.73
3902;Pilar de la Horadada;23010;5230;22.73
28007;Alcorcón;171693;39029;22.73
6040;Corte de Peleas;1170;266;22.74
6136;Usagre;1737;395;22.74
21025;Cortegana;4592;1044;22.74
44262;Villarroya de los Pinares;167;38;22.75
29090;Tolox;2340;533;22.78
31251;Viana;4329;986;22.78
8272;Sora;215;49;22.79
40065;Chañe;724;165;22.79
3080;Jacarilla;2089;476;22.79
44045;Bronchales;465;106;22.8
21057;Paymogo;1171;267;22.8
24105;Onzonilla;1890;431;22.8
2045;Madrigueras;4636;1057;22.8
9375;Tamarón;57;13;22.81
31081;Donamaria;456;104;22.81
46027;Alfarrasí;1175;268;22.81
36008;Cangas;26436;6030;22.81
43138;Santa Bàrbara;3698;844;22.82
36901;Illa de Arousa, A;4830;1102;22.82
43091;Mont-ral;184;42;22.83
23080;Santo Tomé;2085;476;22.83
39076;Santillana del Mar;4210;961;22.83
13052;Malagón;7644;1745;22.83
3056;Cocentaina;11094;2533;22.83
20064;Pasaia;15773;3601;22.83
1041;Navaridas;197;45;22.84
17130;Pera, La;451;103;22.84
36031;Mondariz-Balneario;705;161;22.84
43901;Deltebre;11665;2664;22.84
15011;Boiro;18785;4290;22.84
18128;Marchal;407;93;22.85
21067;Santa Ana la Real;477;109;22.85
33042;Noreña;5019;1147;22.85
40063;Cuéllar;9444;2158;22.85
44048;Cabra de Mora;70;16;22.86
44089;Cubla;70;16;22.86
50192;Nuévalos;315;72;22.86
38048;Valverde;5104;1167;22.86
32009;Barco de Valdeorras, O;13101;2995;22.86
19156;Jadraque;1430;327;22.87
20015;Ataun;1679;384;22.87
46191;Pedralba;3052;698;22.87
8059;Castellfollit del Boix;459;105;22.88
6092;Nogales;625;143;22.88
45077;Huecas;839;192;22.88
22213;Sariñena;4052;927;22.88
36060;Vilagarcía de Arousa;37076;8483;22.88
22047;Banastás;332;76;22.89
9152;Gumiel de Mercado;380;87;22.89
31259;Igantzi;568;130;22.89
26103;Nalda;1328;304;22.89
26096;Medrano;345;79;22.9
31017;Anue;489;112;22.9
17187;Saus, Camallera i Llampaies;886;203;22.91
31067;Carcastillo;2423;555;22.91
18913;Zagra;864;198;22.92
10130;Navaconcejo;2046;469;22.92
41066;Navas de la Concepción, Las;1509;346;22.93
46084;Càrcer;1810;415;22.93
48902;Erandio;24224;5555;22.93
9018;Aranda de Duero;33109;7594;22.94
31213;Saldías;122;28;22.95
13054;Membrilla;5779;1326;22.95
2068;Robledo;392;90;22.96
1018;Zigoitia;1803;414;22.96
3043;Biar;3563;818;22.96
13063;Piedrabuena;4308;989;22.96
8140;Navarcles;6062;1392;22.96
20071;Tolosa;19806;4548;22.96
4060;Lucainena de las Torres;714;164;22.97
19151;Humanes;1711;393;22.97
6058;Garrovilla, La;2273;522;22.97
13083;Torralba de Calatrava;3043;699;22.97
48094;Igorre;4232;972;22.97
18001;Agrón;235;54;22.98
48059;Mañaria;531;122;22.98
17018;Bellcaire d'Empordà;718;165;22.98
21034;Galaroza;1371;315;22.98
29013;Alozaina;2045;470;22.98
26008;Aldeanueva de Ebro;2746;631;22.98
40181;Real Sitio de San Ildefonso;5142;1182;22.99
50251;Tarazona;10520;2419;22.99
31262;Zabalza/Zabaltza;287;66;23
46024;Alfara de la Baronia;600;138;23
45078;Huerta de Valdecarábanos;1752;403;23
26011;Alfaro;9678;2226;23
11040;Villaluenga del Rosario;478;110;23.01
46118;Enguera;4859;1118;23.01
20077;Urretxu;6661;1533;23.01
10067;Coria;11973;2755;23.01
47085;Medina del Campo;19927;4586;23.01
8242;Marganell;291;67;23.02
43114;Porrera;430;99;23.02
21058;Puebla de Guzmán;3101;714;23.02
23072;Puerta de Segura, La;2201;507;23.03
43064;Gandesa;3092;712;23.03
38013;Frontera;4451;1025;23.03
25010;Alcanó;243;56;23.05
3046;Busot;3470;800;23.05
28049;Coslada;79100;18232;23.05
47044;Castronuevo de Esgueva;386;89;23.06
31050;Baztan;7728;1782;23.06
36054;Tomiño;13671;3154;23.07
42082;Estepa de San Juan;13;3;23.08
26030;Bezares;26;6;23.08
16083;Fresneda de Altarejos;39;9;23.08
25032;Arsèguel;78;18;23.08
10085;Gordo, El;364;84;23.08
1062;Zambrana;416;96;23.08
48041;Gautegiz Arteaga;884;204;23.08
29077;Parauta;277;64;23.1
19266;Tendilla;316;73;23.1
22234;Torrente de Cinca;1173;271;23.1
6107;Puebla de Obando;1805;417;23.1
39102;Voto;2905;671;23.1
25016;Alguaire;2966;685;23.1
43001;Aiguamúrcia;978;226;23.11
6020;Bienvenida;2025;468;23.11
29021;Atajate;199;46;23.12
6117;Salvatierra de los Barros;1557;360;23.12
12100;Sant Mateu;1959;453;23.12
31084;Etxarri Aranatz;2496;577;23.12
47218;Villanueva de Duero;1232;285;23.13
50185;Murillo de Gállego;203;47;23.15
28159;Valdemaqueda;812;188;23.15
44009;Albarracín;1011;234;23.15
23028;Cazorla;6942;1608;23.16
9377;Tardajos;794;184;23.17
36003;Baiona;12349;2861;23.17
12093;Pobla de Benifassà, la;233;54;23.18
37122;Encinas de Arriba;233;54;23.18
25064;Castellar de la Ribera;138;32;23.19
14001;Adamuz;4024;933;23.19
10127;Montehermoso;5585;1295;23.19
4056;Laroya;194;45;23.2
6069;Hornachos;3405;790;23.2
2030;Elche de la Sierra;3547;823;23.2
8006;Arenys de Mar;16054;3724;23.2
31201;Pamplona/Iruña;203418;47183;23.2
50108;Fombuena;56;13;23.21
26120;Quel;2128;494;23.21
3138;Verger, el;5123;1189;23.21
38037;Santa Cruz de la Palma;15427;3580;23.21
22079;Capdesaso;211;49;23.22
17010;Argelaguer;422;98;23.22
6026;Calera de León;913;212;23.22
46208;Rafelcofer;1361;316;23.22
23018;Cambil;2605;605;23.22
17051;Cistella;297;69;23.23
45024;Burujón;1296;301;23.23
8087;Gallifa;185;43;23.24
37020;Aldearrubia;512;119;23.24
23011;Baños de la Encina;2521;586;23.24
18116;Lanjarón;3623;842;23.24
24034;Camponaraya;4084;949;23.24
20045;Irun;61983;14407;23.24
43015;Arbolí;129;30;23.26
46137;Granja de la Costera, la;288;67;23.26
22109;Fiscal;387;90;23.26
20062;Ormaiztegi;1221;284;23.26
22199;Sabiñánigo;9253;2152;23.26
22200;Sahún;318;74;23.27
10047;Carcaboso;1083;252;23.27
25096;Fuliola, La;1229;286;23.27
45124;Orgaz;2583;601;23.27
8022;Berga;16762;3901;23.27
9016;Ameyugo;116;27;23.28
23003;Alcaudete;10281;2393;23.28
6007;Alconchel;1623;378;23.29
31032;Arguedas;2280;531;23.29
3903;Montesinos, Los;5406;1259;23.29
18163;Pórtugos;382;89;23.3
47228;Villaverde de Medina;545;127;23.3
38049;Valle Gran Rey;4644;1082;23.3
3133;Torrevieja;87728;20444;23.3
8078;Espunyola, L';266;62;23.31
45049;Cervera de los Montes;502;117;23.31
6073;Llera;798;186;23.31
43136;Ràpita, La;15231;3550;23.31
10199;Valdehúncar;193;45;23.32
31207;Pueyo/Puiu;343;80;23.32
47057;Cubillas de Santa Marta;386;90;23.32
39011;Bareyo;2123;495;23.32
19190;Molina de Aragón;3289;767;23.32
9209;Medina de Pomar;5811;1355;23.32
5196;Rivilla de Barajas;60;14;23.33
19239;Robledillo de Mohernando;180;42;23.33
26138;Santo Domingo de la Calzada;6197;1446;23.33
44004;Aguaviva;557;130;23.34
25008;Albesa;1563;365;23.35
43139;Santa Coloma de Queralt;2792;652;23.35
23073;Quesada;4986;1164;23.35
18087;Granada;228682;53403;23.35
37187;Matilla de los Caños del Río;625;146;23.36
6055;Fuentes de León;2170;507;23.36
12033;Cabanes;3194;746;23.36
6009;Aljucén;261;61;23.37
10195;Trujillo;8587;2007;23.37
37253;Pino de Tormes, El;154;36;23.38
17080;Gombrèn;201;47;23.38
31022;Arantza;603;141;23.38
34023;Venta de Baños;6241;1459;23.38
40230;Villeguillo;124;29;23.39
22190;Pueyo de Araguás, El;171;40;23.39
16102;Honrubia;1552;363;23.39
25142;Montoliu de Lleida;483;113;23.4
46052;Benavites;671;157;23.4
28021;Berrueco, El;812;190;23.4
45171;Torre de Esteban Hambrán, La;1841;431;23.41
50252;Tauste;6699;1568;23.41
19138;Hita;316;74;23.42
8128;Monistrol de Calders;743;174;23.42
34139;Prádanos de Ojeda;175;41;23.43
29030;Borge, El;926;217;23.43
50059;Bujaraloz;969;227;23.43
9219;Miranda de Ebro;35182;8242;23.43
37230;Parada de Arriba;256;60;23.44
17031;Cabanelles;273;64;23.44
25024;Alt Àneu;448;105;23.44
43054;Espluga de Francolí, L';3728;874;23.44
48912;Alonsotegi;2912;683;23.45
39061;Ribamontán al Mar;4588;1076;23.45
6138;Valdetorres;1151;270;23.46
31062;Cabanillas;1364;320;23.46
15021;Carral;6646;1559;23.46
23002;Alcalá la Real;21224;4979;23.46
45003;Albarreal de Tajo;733;172;23.47
36050;Salvaterra de Miño;10202;2394;23.47
19242;Romanones;115;27;23.48
9063;Cavia;247;58;23.48
33066;Siero;51792;12160;23.48
21024;Corteconcepción;562;132;23.49
23017;Cabra del Santo Cristo;1686;396;23.49
18097;Huéneja;1187;279;23.5
17093;Llers;1217;286;23.5
23085;Torreblascopedro;2434;572;23.5
25126;Llavorsí;336;79;23.51
12034;Càlig;2020;475;23.51
2053;Munera;3386;796;23.51
43049;Cornudella de Montsant;999;235;23.52
25027;Anglesola;1352;318;23.52
38045;Tazacorte;4502;1059;23.52
19153;Iniéstola;17;4;23.53
16062;Casas de Garcimolina;34;8;23.53
42189;Ucero;85;20;23.53
31209;Romanzado/Erromantzatua;187;44;23.53
37167;Juzbado;187;44;23.53
9194;Lerma;2562;603;23.54
2038;Herrera, La;310;73;23.55
48018;Berriatua;1206;284;23.55
8018;Balsareny;3274;771;23.55
18017;Almuñécar;27357;6445;23.56
3031;Benidorm;69738;16431;23.56
16158;Picazo, El;691;163;23.59
22007;Albalate de Cinca;1153;272;23.59
14015;Carcabuey;2315;546;23.59
18098;Huéscar;7130;1683;23.6
31227;Tafalla;10565;2493;23.6
3099;Orihuela;80784;19069;23.6
31130;Iturmendi;415;98;23.61
41100;Villanueva de San Juan;991;234;23.61
46246;Tous;1338;316;23.62
27028;Lugo;96690;22842;23.62
47063;Fompedraza;110;26;23.64
8277;Talamanca;220;52;23.64
40141;Navalmanzano;1045;247;23.64
31087;Elgorriaga;203;48;23.65
5156;Navahondilla;351;83;23.65
3047;Calp;25873;6120;23.65
50122;Grisel;93;22;23.66
18070;Dúdar;372;88;23.66
48014;Barrika;1534;363;23.66
12016;Artana;1956;463;23.67
20032;Elgoibar;11418;2703;23.67
48062;Mendata;380;90;23.68
49257;Villanueva de Azoague;363;86;23.69
46149;Losa del Obispo;515;122;23.69
25192;Sant Guim de Freixenet;1148;272;23.69
43021;Barberà de la Conca;481;114;23.7
45012;Almonacid de Toledo;924;219;23.7
16007;Alberca de Záncara, La;1552;368;23.71
29083;Riogordo;2801;664;23.71
1002;Amurrio;10220;2423;23.71
13071;Puertollano;44282;10501;23.71
25163;Coma i la Pedra, La;274;65;23.72
50206;Perdiguera;548;130;23.72
25912;Gimenells i el Pla de la Font;1109;263;23.72
34004;Aguilar de Campoo;6681;1585;23.72
9149;Grisaleña;59;14;23.73
43164;Vespella de Gaià;493;117;23.73
43169;Vilaplana;552;131;23.73
17007;Amer;2402;570;23.73
40043;Carbonero el Mayor;2469;586;23.73
48096;Zalla;8196;1945;23.73
46077;Buñol;9484;2251;23.73
15078;Santiago de Compostela;97211;23066;23.73
9337;San Juan del Monte;139;33;23.74
17183;Sant Aniol de Finestres;358;85;23.74
12071;Jérica;1782;423;23.74
40138;Nava de la Asunción;2751;653;23.74
48083;Ortuella;8451;2006;23.74
44244;Valdelinares;80;19;23.75
44120;Guadalaviar;240;57;23.75
48038;Gamiz-Fika;1385;329;23.75
36022;Grove, O;10770;2558;23.75
46107;Chella;2445;581;23.76
43076;Marçà;589;140;23.77
37142;Galindo y Perahuy;669;159;23.77
38012;Fasnia;2958;703;23.77
23093;Valdepeñas de Jaén;3551;844;23.77
17052;Siurana;185;44;23.78
39025;Corrales de Buelna, Los;10588;2518;23.78
17112;Ogassa;227;54;23.79
25021;Almenar;3316;789;23.79
50211;Plasencia de Jalón;353;84;23.8
48049;Ispaster;731;174;23.8
48023;Artea;748;178;23.8
39022;Cillorigo de Liébana;1336;318;23.8
17019;Besalú;2487;592;23.8
39057;Ramales de la Victoria;3013;717;23.8
48013;Barakaldo;100535;23923;23.8
5219;San Pascual;42;10;23.81
8271;Sobremunt;84;20;23.81
19298;Valdearenas;84;20;23.81
17119;Palau de Santa Eulàlia;126;30;23.81
22209;Santa Cruz de la Serós;189;45;23.81
18194;Zújar;2520;600;23.81
17124;Pals;2528;602;23.81
29036;Carratraca;743;177;23.82
36035;Nigrán;17760;4231;23.82
11036;Torre Alháquime;789;188;23.83
18152;Pedro Martínez;1154;275;23.83
18054;Cortes y Graena;973;232;23.84
10147;Piornal;1460;348;23.84
38030;Puntallana;2584;616;23.84
23070;Pozo Alcón;4580;1092;23.84
31148;Legaria;109;26;23.85
17058;Crespià;239;57;23.85
31082;Etxalar;826;197;23.85
22067;Bonansa;88;21;23.86
12057;Eslida;750;179;23.87
31123;Uharte Arakil;796;190;23.87
10191;Torremenga;603;144;23.88
4099;Vélez-Rubio;6465;1544;23.88
43083;Milà, El;180;43;23.89
17165;Sant Jaume de Llierca;862;206;23.9
29096;Villanueva del Rosario;3313;792;23.91
17028;Brunyola i Sant Martí Sapresa;393;94;23.92
5135;Muñana;485;116;23.92
2034;Fuentealbilla;1810;433;23.92
25052;Bellvís;2232;534;23.92
47104;Olmedo;3533;845;23.92
31127;Irañeta;163;39;23.93
12102;Santa Magdalena de Pulpis;773;185;23.93
1022;Elciego;961;230;23.93
23901;Cárcheles;1291;309;23.93
28055;Estremera;1442;345;23.93
46120;Estivella;1584;379;23.93
41048;Guadalcanal;2511;601;23.93
17013;Begur;4195;1004;23.93
8274;Súria;5956;1425;23.93
48032;Elorrio;7209;1725;23.93
31234;Ucar;188;45;23.94
46030;Algímia d'Alfara;1107;265;23.94
8111;Malla;263;63;23.95
46128;Font de la Figuera, la;2025;485;23.95
6067;Higuera la Real;2175;521;23.95
40093;Gallegos;96;23;23.96
13097;Villarta de San Juan;2675;641;23.96
44154;Monroyo;317;76;23.97
25139;Montellà i Martinet;634;152;23.97
24064;Cubillos del Sil;1731;415;23.97
31078;Cortes;3104;744;23.97
46224;Segart;171;41;23.98
1037;Arraia-Maeztu;805;193;23.98
21018;Campillo, El;2018;484;23.98
10115;Malpartida de Cáceres;4025;965;23.98
21052;Nerva;5063;1214;23.98
8077;Esplugues de Llobregat;46414;11128;23.98
40146;Navas de San Antonio;371;89;23.99
18030;Bérchules;692;166;23.99
21019;Campofrío;742;178;23.99
23062;Montizón;1601;384;23.99
16231;Valhermoso de la Fuente;75;18;24
43026;Benissanet;1154;277;24
45001;Ajofrín;2317;556;24
21006;Alosno;3942;946;24
25211;Sudanell;883;212;24.01
23081;Segura de la Sierra;1699;408;24.01
17062;Escala, L';10499;2521;24.01
43059;Figuerola del Camp;333;80;24.02
25225;Tornabous;841;202;24.02
40041;Cantimpalos;1349;324;24.02
46049;Bellús;308;74;24.03
20059;Oñati;11505;2765;24.03
48017;Bermeo;16702;4013;24.03
26049;Cihuri;208;50;24.04
8160;Perafita;416;100;24.04
47158;Seca, La;1031;248;24.05
17902;Forallac;1742;419;24.05
2010;Alpera;2258;543;24.05
31149;Leitza;3011;724;24.05
15048;Miño;6681;1607;24.05
28124;Robledillo de la Jara;133;32;24.06
4065;Nacimiento;507;122;24.06
28155;Valdaracete;636;153;24.06
12089;Peníscola/Peñíscola;8365;2013;24.06
18028;Benalúa de las Villas;1026;247;24.07
29085;Salares;191;46;24.08
10100;Hoyos;851;205;24.09
6022;Burguillos del Cerro;2989;720;24.09
28143;Somosierra;83;20;24.1
7901;Ariany;971;234;24.1
3082;Xàbia/Jávea;29748;7168;24.1
9148;Grijalba;112;27;24.11
16130;Montalbo;705;170;24.11
22060;Binaced;1576;380;24.11
39095;Val de San Vicente;2787;672;24.11
3076;Guardamar del Segura;17157;4136;24.11
36057;Vigo;292374;70489;24.11
8104;Llacuna, La;941;227;24.12
46101;Quart de les Valls;1053;254;24.12
6152;Villalba de los Barros;1447;349;24.12
20009;Andoain;14504;3498;24.12
9273;Prádanos de Bureba;58;14;24.14
42163;San Felices;58;14;24.14
19200;Olivar, El;87;21;24.14
5112;Losar del Barco, El;116;28;24.14
19184;Millana;116;28;24.14
6046;Esparragalejo;1491;360;24.14
48074;Urduña/Orduña;4133;998;24.15
12004;Alcalà de Xivert;7266;1755;24.15
16052;Cañete;803;194;24.16
17200;Tortellà;807;195;24.16
6014;Azuaga;7536;1821;24.16
31141;Lapoblación;120;29;24.17
46047;Bèlgida;629;152;24.17
22095;Chía;91;22;24.18
29006;Algatocín;827;200;24.18
31074;Cirauqui/Zirauki;463;112;24.19
46231;Simat de la Valldigna;3245;785;24.19
31038;Artajona;1756;425;24.2
48905;Zamudio;3252;787;24.2
45057;Chueca;252;61;24.21
17042;Capmany;661;160;24.21
8048;Carme;789;191;24.21
3129;Tibi;1813;439;24.21
43173;Vilella Alta, La;128;31;24.22
6005;Albuera, La;1990;482;24.22
21056;Paterna del Campo;3451;836;24.22
17029;Boadella i les Escaules;260;63;24.23
49261;Villaralbo;1787;433;24.23
21049;Minas de Riotinto;3669;889;24.23
17147;Ripoll;10650;2581;24.23
44217;Toril y Masegoso;33;8;24.24
17069;Fontanals de Cerdanya;528;128;24.24
24065;Chozas de Abajo;2653;643;24.24
20067;Errenteria;38902;9428;24.24
45104;Montearagón;565;137;24.25
36056;Valga;5667;1374;24.25
40199;Sotosalbos;136;33;24.26
22025;Altorricón;1418;344;24.26
16270;Villarrubio;206;50;24.27
17159;Sant Feliu de Buixalleu;857;208;24.27
43903;Camarles;3317;805;24.27
48046;Gernika-Lumo;16784;4074;24.27
18174;Santa Cruz del Comercio;523;127;24.28
25230;Torregrossa;2191;532;24.28
18135;Montefrío;5296;1286;24.28
16110;Huerta de la Obispalía;140;34;24.29
46234;Sot de Chera;420;102;24.29
39068;Ruiloba;774;188;24.29
8195;Sant Agustí de Lluçanès;107;26;24.3
47082;Matapozuelos;1004;244;24.3
18137;Montillana;1074;261;24.3
4057;Láujar de Andarax;1605;390;24.3
46200;Pobla del Duc, la;2436;592;24.3
45135;Puebla de Almoradiel, La;5004;1216;24.3
46044;Ayora;5193;1262;24.3
25245;Vilaller;510;124;24.31
9410;Valle de Mena;4032;980;24.31
1003;Aramaio;1398;340;24.32
36002;Barro;3615;879;24.32
48090;Balmaseda;7563;1840;24.33
48909;Nabarniz;267;65;24.34
23043;Hornos;571;139;24.34
6047;Esparragosa de la Serena;949;231;24.34
18146;Orce;1138;277;24.34
17110;Mont-ras;1656;403;24.34
17105;Mieres;345;84;24.35
11042;Zahara;1351;329;24.35
21062;Rosal de la Frontera;1696;413;24.35
6091;Navalvillar de Pela;4304;1048;24.35
25190;Salàs de Pallars;349;85;24.36
45174;Totanés;353;86;24.36
43050;Creixell;4002;975;24.36
25903;Guingueta d'Àneu, La;279;68;24.37
48911;Ajangiz;476;116;24.37
8170;Prats de Rei, Els;554;135;24.37
48008;Artzentales;718;175;24.37
48058;Mallabia;1153;281;24.37
23069;Porcuna;5904;1439;24.37
